,Capacity,Latitude,Load Entering,Longitude,Member State,NRemoval,PRemoval,Temperature
13325,10300,49.24694,14500,8.226646,DE,TRUE,TRUE,4.03
13326,5850,49.15455,4035,8.152706,DE,FALSE,TRUE,4
13327,18500,49.08335,16645,8.212761,DE,TRUE,TRUE,3.96
13328,25000,49.29722,14455,8.176312,DE,TRUE,TRUE,4.06
13329,3500,49.38404,2055,8.173685,DE,FALSE,FALSE,4.09
13330,85000,49.33248,67500,8.229444,DE,TRUE,TRUE,4.06
13331,11000,49.37424,10370,8.091371,DE,TRUE,TRUE,4.1
13332,25000,49.50677,20930,8.310291,DE,TRUE,TRUE,1.65
13333,120000,49.20885,95317,8.176354,DE,TRUE,TRUE,4.02
13334,28000,49.42282,23968,8.409141,DE,TRUE,TRUE,1.98
13336,9000,49.03952,11496,8.284963,DE,TRUE,TRUE,3.94
13337,20000,49.40866,19255,8.221275,DE,TRUE,TRUE,1.94
13338,3300,49.07084,2974,7.981781,DE,TRUE,TRUE,4.25
13339,5000,49.59707,3963,8.217953,DE,TRUE,FALSE,1.66
13340,12000,49.20718,9472,8.21558,DE,TRUE,TRUE,4.02
13341,12000,49.26041,12700,8.42509,DE,TRUE,TRUE,4.01
13342,41500,49.16252,21374,8.300919,DE,TRUE,TRUE,3.99
13343,8000,49.06698,4722,8.090937,DE,TRUE,TRUE,4.33
13344,50000,49.39844,43000,8.393023,DE,TRUE,TRUE,3
13346,12440,49.28228,8878,8.34215,DE,TRUE,TRUE,4.03
13347,95000,49.33746,85000,8.457531,DE,TRUE,TRUE,4.04
13348,8500,49.44007,7799,8.195125,DE,TRUE,TRUE,1.94
13349,4000,49.41216,2034,8.006987,DE,FALSE,FALSE,4.04
13350,31000,49.51214,31000,8.256802,DE,TRUE,TRUE,1.65
13351,9000,49.22128,7773,7.899712,DE,TRUE,TRUE,4.02
13352,36000,49.104,27594,8.127491,DE,TRUE,TRUE,3.98
13353,3900,49.56906,3560,8.126125,DE,FALSE,FALSE,1.64
13354,9000,49.29788,9000,8.2819,DE,TRUE,TRUE,4.04
13355,16500,49.04641,8062,8.299823,DE,TRUE,TRUE,3.94
13356,10000,49.09167,8879,7.815744,DE,TRUE,TRUE,4.26
13357,3400,49.34652,3326,7.958422,DE,TRUE,TRUE,4.04
13358,3850,49.05563,2349,7.753686,DE,TRUE,TRUE,4.25
13359,300000,49.55554,285000,8.413399,DE,TRUE,TRUE,1.67
13360,4500,49.13048,4000,8.137821,DE,TRUE,TRUE,3.99
13361,20191,49.55683,31000,8.3104,DE,TRUE,TRUE,1.66
13362,21000,49.10733,14149,8.290584,DE,TRUE,TRUE,3.97
13363,4000,49.17835,2516,7.743821,DE,TRUE,TRUE,4.03
13364,38100,49.96276,36340,6.929193,DE,TRUE,TRUE,1.49
13365,13000,49.81529,12500,7.117112,DE,TRUE,TRUE,2.17
13366,33360,49.93189,31905,7.06173,DE,TRUE,TRUE,1.75
13367,22270,49.92051,21700,7.007541,DE,TRUE,TRUE,1.8
13368,19250,50.02538,18600,7.082576,DE,TRUE,TRUE,1.32
13369,27575,49.96804,26600,7.065355,DE,TRUE,TRUE,1.32
13370,4000,50.08827,3800,6.818724,DE,TRUE,FALSE,1.39
13371,2560,50.01533,2420,6.782305,DE,TRUE,FALSE,1.39
13372,5610,50.03739,5200,6.877917,DE,TRUE,TRUE,1.39
13373,7000,49.83174,6400,6.900476,DE,TRUE,FALSE,2.17
13374,15000,49.87475,13250,6.900079,DE,TRUE,TRUE,1.49
13375,11000,49.73033,9100,6.947998,DE,TRUE,TRUE,2.16
13376,21000,49.96161,19150,7.131785,DE,TRUE,TRUE,1.76
13377,15000,49.87164,14700,6.849504,DE,TRUE,TRUE,1.49
13378,5660,49.98016,4800,6.761098,DE,TRUE,FALSE,1.39
13379,25000,49.9748,17530,6.545282,DE,TRUE,TRUE,1.39
13380,7100,49.95986,5400,6.494797,DE,TRUE,TRUE,1.39
13381,2775,50.06185,2400,6.196187,DE,FALSE,FALSE,1.48
13382,4000,50.08888,3900,6.367313,DE,TRUE,FALSE,1.39
13383,3660,49.96765,3280,6.646896,DE,TRUE,FALSE,1.39
13384,2800,50.00724,2435,6.444695,DE,TRUE,FALSE,1.39
13385,4700,49.95622,4500,6.421731,DE,FALSE,FALSE,1.39
13386,3045,49.92836,2910,6.476423,DE,TRUE,FALSE,1.38
13387,3285,50.02217,2300,6.504578,DE,TRUE,FALSE,1.39
13388,4000,49.84347,3000,6.459292,DE,FALSE,FALSE,1.47
13389,7250,50.04497,6443,6.584516,DE,TRUE,FALSE,1.39
13390,3200,49.90184,2990,6.280512,DE,FALSE,FALSE,1.47
13391,3660,49.94305,3565,6.337459,DE,FALSE,FALSE,1.38
13393,4300,50.00334,2950,6.306451,DE,FALSE,FALSE,1.39
13394,2200,50.23221,2150,6.278675,DE,FALSE,FALSE,1.49
13395,19000,50.18218,17330,6.352234,DE,TRUE,TRUE,1.49
13396,5800,50.15145,5800,6.461116,DE,TRUE,TRUE,1.39
13397,2600,50.22526,2550,6.481336,DE,FALSE,FALSE,1.68
13398,2650,49.95443,2420,6.675623,DE,FALSE,FALSE,1.39
13399,3870,49.90517,3576,6.624829,DE,TRUE,TRUE,1.39
13400,6500,49.92959,6248,6.621732,DE,TRUE,TRUE,1.39
13401,22500,50.17415,20800,6.823705,DE,TRUE,TRUE,1.24
13402,5300,50.27371,4830,6.776107,DE,TRUE,FALSE,1.62
13403,4000,50.12411,4694,6.904425,DE,TRUE,FALSE,1.24
13404,6600,50.15465,6100,6.8769,DE,TRUE,FALSE,1.24
13405,5300,50.17077,5000,6.622966,DE,TRUE,FALSE,1.39
13406,22500,50.2128,19400,6.634862,DE,TRUE,TRUE,1.62
13407,19000,50.2678,18939,6.658613,DE,TRUE,TRUE,1.62
13408,2500,50.31281,2150,6.739746,DE,TRUE,TRUE,1.51
13409,5700,50.28075,5348,7.068938,DE,TRUE,TRUE,1.51
13410,27000,50.31242,25100,6.623691,DE,TRUE,TRUE,1.62
13411,4600,49.66996,3053,6.874666,DE,FALSE,FALSE,2.16
13412,14154,49.65524,10647,6.929875,DE,TRUE,TRUE,2.16
13413,9640,49.61331,9070,6.755051,DE,FALSE,FALSE,2.15
13414,3880,49.65179,3550,6.440437,DE,TRUE,TRUE,2.26
13416,50400,49.70031,26837,6.567339,DE,TRUE,TRUE,1.99
13417,4900,49.66755,4021,6.59015,DE,TRUE,TRUE,1.99
13418,30500,49.77644,27700,6.71837,DE,TRUE,TRUE,2
13419,36474,49.62679,31175,6.574417,DE,TRUE,TRUE,1.98
13420,4000,49.61655,4264,6.419345,DE,TRUE,FALSE,2.71
13421,33000,49.83572,32287,6.878904,DE,TRUE,TRUE,1.8
13422,39320,49.80157,42885,6.783148,DE,TRUE,TRUE,2
13423,8500,49.83556,4809,6.643909,DE,TRUE,FALSE,1.48
13424,3700,49.75609,3503,6.541022,DE,FALSE,FALSE,1.47
13425,170000,49.77515,142740,6.687304,DE,TRUE,TRUE,2
13426,24000,49.8166,20960,6.702622,DE,TRUE,TRUE,1.48
13427,1200000,48.84688,800000,9.241774,DE,TRUE,TRUE,3
13428,9660,48.752,8600,9.090717,DE,TRUE,TRUE,3
13429,160000,48.71755,71000,9.170165,DE,TRUE,TRUE,3
13430,250000,48.69267,146000,8.983698,DE,TRUE,TRUE,4.13
13431,28000,48.79814,15600,8.833102,DE,TRUE,TRUE,4.06
13432,10100,48.72024,11600,8.89969,DE,TRUE,TRUE,4.09
13433,11500,48.84888,11600,8.945901,DE,TRUE,TRUE,4.09
13434,25000,48.65352,30000,9.088097,DE,TRUE,TRUE,3
13435,10000,48.62826,7600,9.0734,DE,TRUE,TRUE,3
13436,13000,48.76213,9100,8.880562,DE,TRUE,TRUE,4.08
13437,19600,48.63581,15600,9.163241,DE,TRUE,TRUE,3
13438,9600,48.66492,8100,9.110519,DE,TRUE,TRUE,3
13439,9000,48.69569,11600,8.900554,DE,TRUE,TRUE,4.09
13440,13500,48.63354,9100,8.978507,DE,TRUE,TRUE,4.13
13441,13800,48.69922,14600,8.929622,DE,TRUE,TRUE,4.11
13442,36000,48.64274,15600,8.930786,DE,TRUE,TRUE,4.11
13443,80000,48.56672,71000,8.899723,DE,TRUE,TRUE,4.1
13444,3500,48.64293,3600,8.848272,DE,TRUE,TRUE,4.08
13445,17100,48.66441,11600,8.919216,DE,TRUE,TRUE,4.11
13446,60000,48.81561,71000,9.043441,DE,TRUE,TRUE,3
13447,18000,48.7515,16600,8.949719,DE,TRUE,TRUE,4.11
13448,25400,48.77107,12600,8.922583,DE,TRUE,TRUE,4.09
13449,11700,48.80202,9600,8.946768,DE,TRUE,TRUE,4.1
13450,4000,48.78143,4600,9.398653,DE,FALSE,TRUE,3
13451,5200,48.75545,7600,9.404011,DE,TRUE,TRUE,3
13452,3600,48.76343,6100,9.378336,DE,FALSE,TRUE,3
13453,8000,48.75074,7600,9.454893,DE,TRUE,FALSE,4.29
13454,23300,48.71616,16600,9.361496,DE,TRUE,TRUE,4.31
13455,15000,48.69835,10600,9.336655,DE,TRUE,TRUE,4.31
13456,51100,48.6808,33000,9.251693,DE,TRUE,TRUE,3
13457,24000,48.639,27000,9.220219,DE,TRUE,TRUE,4.32
13458,6000,48.59493,5600,9.298667,DE,TRUE,FALSE,4.28
13459,7500,48.61764,5600,9.472714,DE,TRUE,TRUE,4.24
13460,22600,48.67638,15600,9.185345,DE,TRUE,TRUE,3
13461,11000,48.68097,8600,9.127423,DE,TRUE,TRUE,3
13462,4000,48.53558,7600,9.496556,DE,FALSE,FALSE,4.2
13463,8000,48.55815,7600,9.463948,DE,TRUE,TRUE,4.22
13464,7000,48.61489,5600,9.296303,DE,TRUE,FALSE,4.29
13465,17500,48.5973,11600,9.245339,DE,TRUE,TRUE,4.3
13466,15000,48.68134,16600,9.301527,DE,TRUE,TRUE,4.31
13467,8300,48.67167,4600,9.441566,DE,TRUE,TRUE,4.27
13468,62000,48.64067,61000,9.338469,DE,TRUE,TRUE,4.29
13469,35000,48.7037,30000,9.289514,DE,TRUE,TRUE,3
13470,4700,48.73583,3600,9.270391,DE,FALSE,FALSE,3
13471,16000,48.59908,9600,9.445787,DE,TRUE,TRUE,4.24
13472,31000,48.70523,28501,9.448912,DE,TRUE,TRUE,4.28
13473,27000,48.62796,14600,9.515764,DE,TRUE,TRUE,4.23
13474,30000,48.70358,11600,9.421436,DE,TRUE,TRUE,4.28
13475,8300,48.64575,7600,9.288612,DE,TRUE,FALSE,4.31
13476,22000,48.63288,11600,9.284183,DE,TRUE,TRUE,4.3
13477,55000,48.72633,30000,9.348002,DE,TRUE,TRUE,3
13478,13000,48.5797,11600,9.259432,DE,TRUE,TRUE,4.29
13479,30000,48.60142,27000,9.350221,DE,TRUE,TRUE,4.27
13480,170213,48.6853,111000,9.382355,DE,TRUE,TRUE,4.29
13481,133000,48.71171,71000,9.231789,DE,TRUE,TRUE,3
13482,2800,48.75854,3100,9.605299,DE,TRUE,FALSE,4.25
13483,8300,48.67318,11600,9.898031,DE,TRUE,FALSE,4.15
13484,8170,48.65313,5600,9.624004,DE,TRUE,FALSE,4.21
13485,3750,48.64301,3600,9.595365,DE,TRUE,FALSE,4.21
13486,23500,48.71361,22600,9.500154,DE,TRUE,TRUE,4.26
13487,55000,48.63384,61000,9.8149,DE,TRUE,TRUE,4.15
13488,330000,48.70503,240000,9.604698,DE,TRUE,TRUE,4.23
13489,51000,48.71685,33000,9.559839,DE,TRUE,TRUE,4.25
13490,4500,48.56929,2600,9.638583,DE,FALSE,FALSE,4.17
13491,7000,48.67541,6600,9.50863,DE,TRUE,TRUE,4.25
13492,8000,48.74587,5100,9.649739,DE,TRUE,TRUE,4.23
13493,15000,48.60917,6100,9.739828,DE,TRUE,TRUE,4.16
13494,5000,48.58113,4900,9.664609,DE,FALSE,TRUE,4.17
13495,4900,48.70592,2600,9.84979,DE,TRUE,FALSE,4.17
13496,85000,48.69219,71000,9.726807,DE,TRUE,TRUE,4.19
13497,18800,49.00504,22600,9.14677,DE,TRUE,TRUE,3
13498,168000,48.97811,136000,9.150393,DE,TRUE,TRUE,3
13499,22000,49.03932,11600,9.107954,DE,TRUE,TRUE,3
13500,120000,48.84163,71000,9.057388,DE,TRUE,TRUE,3
13501,18400,48.91513,22600,9.164749,DE,TRUE,TRUE,3
13502,6000,49.01517,3600,9.10838,DE,TRUE,TRUE,3
13503,25000,48.94222,27000,9.196539,DE,TRUE,TRUE,3
13504,5500,49.0369,7600,9.154482,DE,TRUE,TRUE,3
13505,80000,48.95156,81000,9.25308,DE,TRUE,TRUE,3
13506,6500,48.98744,9100,9.182861,DE,TRUE,TRUE,3
13507,2500,48.97857,2600,9.224362,DE,TRUE,TRUE,3
13508,41000,48.86464,30000,9.214092,DE,TRUE,TRUE,3
13509,31700,48.91498,27000,9.085595,DE,TRUE,TRUE,3
13510,167000,48.92121,116000,9.212246,DE,TRUE,TRUE,3
13511,31000,48.90139,22600,9.261339,DE,TRUE,TRUE,3
13512,8300,49.00461,6600,9.200872,DE,TRUE,FALSE,3
13513,4900,48.92994,4600,9.033877,DE,TRUE,FALSE,3
13514,15000,49.01448,9100,9.316591,DE,TRUE,TRUE,1.78
13515,10000,48.96318,6100,9.19979,DE,TRUE,TRUE,3
13516,16000,48.87986,13600,9.279402,DE,TRUE,TRUE,3
13517,75000,48.91917,71000,9.067712,DE,TRUE,TRUE,3
13518,20000,48.92563,18600,8.955058,DE,TRUE,TRUE,4.08
13519,4800,49.01287,6100,9.159904,DE,TRUE,TRUE,3
13520,8500,49.04816,8100,9.150413,DE,TRUE,TRUE,1.76
13521,2800,49.00718,3600,9.071495,DE,TRUE,TRUE,3
13522,38000,48.9212,30000,8.996247,DE,TRUE,TRUE,4.1
13523,15000,48.87577,10600,9.328531,DE,TRUE,TRUE,3
13524,15000,48.99717,10100,9.485752,DE,TRUE,TRUE,1.81
13525,25000,48.86929,22600,9.306459,DE,TRUE,TRUE,3
13526,50000,48.81521,46000,9.301989,DE,TRUE,TRUE,3
13527,5800,48.98074,6100,9.460221,DE,TRUE,TRUE,1.8
13528,32300,48.8797,18600,9.378694,DE,TRUE,TRUE,3
13529,12000,48.94797,10600,9.32409,DE,TRUE,TRUE,1.74
13530,40000,48.80519,22600,9.57008,DE,TRUE,TRUE,1.73
13531,12000,48.79847,9600,9.354422,DE,TRUE,TRUE,3
13532,6000,48.80859,3100,9.339761,DE,TRUE,TRUE,3
13533,17000,48.81686,8600,9.32643,DE,FALSE,TRUE,3
13534,20000,48.98744,9100,9.55282,DE,TRUE,TRUE,1.82
13535,3200,48.93153,3100,9.65224,DE,TRUE,FALSE,1.82
13536,4600,48.93491,5100,9.357189,DE,TRUE,FALSE,1.74
13537,9100,48.85178,7600,9.448394,DE,TRUE,FALSE,3
13538,1960,48.94327,2300,9.46034,DE,TRUE,FALSE,1.77
13539,95000,48.81618,51000,9.379496,DE,TRUE,TRUE,3
13540,13000,48.95568,22600,9.396148,DE,TRUE,TRUE,1.77
13541,35300,48.90705,41000,9.36609,DE,TRUE,TRUE,1.73
13542,25000,48.93905,18600,9.46882,DE,TRUE,TRUE,1.78
13543,15000,48.87143,20600,9.64531,DE,TRUE,TRUE,1.78
13544,56000,48.80412,61000,9.502129,DE,TRUE,TRUE,3
13545,19000,48.80393,10100,9.470922,DE,TRUE,TRUE,3
13546,3000,48.90965,3600,9.572495,DE,FALSE,FALSE,1.78
13547,18000,48.8541,13600,9.537245,DE,TRUE,TRUE,1.74
13548,3100,48.84382,2600,9.696501,DE,TRUE,FALSE,1.78
13549,67000,48.93672,61000,9.400639,DE,TRUE,TRUE,1.76
13550,6000,48.8427,6600,9.717714,DE,TRUE,FALSE,1.78
13551,25000,48.81402,16600,9.410064,DE,TRUE,TRUE,3
13552,70000,48.84247,46000,9.312004,DE,TRUE,TRUE,3
13553,500000,49.18301,300000,9.217644,DE,TRUE,TRUE,1.84
13555,20000,49.25999,27000,9.120154,DE,TRUE,TRUE,1.85
13556,8000,49.21068,6100,9.10473,DE,TRUE,FALSE,1.82
13557,9000,49.03567,13600,9.317984,DE,FALSE,TRUE,1.79
13559,31350,49.14242,22600,8.926159,DE,TRUE,TRUE,3
13561,9000,49.15869,9600,8.970424,DE,FALSE,TRUE,3
13562,33300,49.28889,7600,9.148614,DE,TRUE,TRUE,1.87
13565,3000,49.30815,7100,9.460663,DE,FALSE,FALSE,1.46
13566,41000,49.07998,18600,9.168484,DE,TRUE,TRUE,1.78
13567,15000,49.30725,8600,9.360836,DE,TRUE,TRUE,1
13568,4000,49.29111,4100,9.266239,DE,FALSE,FALSE,1.9
13569,2000,49.2731,2800,9.252275,DE,TRUE,FALSE,1.89
13571,9500,49.24331,4100,9.241505,DE,TRUE,FALSE,1.87
13573,2600,49.32139,2100,9.408703,DE,FALSE,FALSE,1
13574,4200,49.0862,4100,9.485155,DE,FALSE,FALSE,1.86
13575,19000,49.35678,11600,9.349097,DE,TRUE,TRUE,1
13576,20000,49.22844,10100,9.365122,DE,TRUE,TRUE,1.9
13577,40000,49.15481,27000,9.312357,DE,TRUE,TRUE,1.85
13578,22000,49.25809,30000,9.292592,DE,TRUE,TRUE,1.89
13579,9950,49.05176,9600,9.17798,DE,FALSE,TRUE,1.77
13580,140000,49.20729,176000,9.219301,DE,TRUE,TRUE,1.85
13581,20000,49.06972,11600,9.048097,DE,TRUE,TRUE,3
13582,35000,49.05424,27000,9.227056,DE,TRUE,TRUE,1.78
13583,2330,49.38525,2600,9.693062,DE,TRUE,TRUE,1.32
13584,5000,49.2923,5100,9.552592,DE,TRUE,FALSE,1.46
13585,6220,49.30249,4600,9.63435,DE,TRUE,FALSE,1.46
13586,5000,49.37989,4600,9.63142,DE,TRUE,FALSE,1.46
13587,19000,49.2837,18600,9.682208,DE,TRUE,TRUE,1.32
13588,2500,49.25143,4100,9.681241,DE,TRUE,FALSE,1.32
13589,9000,49.232,6100,9.679916,DE,TRUE,TRUE,1.32
13590,2500,49.19131,3100,9.699775,DE,TRUE,FALSE,1.75
13591,5900,49.3509,5600,9.788785,DE,TRUE,FALSE,1.32
13592,8335,49.1996,7600,9.555607,DE,TRUE,FALSE,1.98
13593,6000,49.29151,6600,9.615524,DE,TRUE,TRUE,1.46
13594,46700,49.20933,37000,9.482145,DE,TRUE,TRUE,1.92
13595,6000,49.186,2600,9.532913,DE,TRUE,FALSE,1.98
13596,6000,49.33583,8100,9.514768,DE,TRUE,FALSE,1.46
13597,9000,49.20472,5600,9.648071,DE,TRUE,TRUE,1.99
13598,5500,49.29408,5600,9.596788,DE,TRUE,FALSE,1.46
13599,5000,49.28848,3600,9.97263,DE,TRUE,FALSE,1.32
13600,2500,49.22659,3600,9.772895,DE,FALSE,FALSE,1.32
13601,3500,49.04832,4600,9.909994,DE,TRUE,FALSE,1.75
13602,3000,49.01061,2000,9.916635,DE,TRUE,FALSE,1.74
13603,90000,49.15425,61000,10.06449,DE,TRUE,TRUE,1.32
13604,3000,49.09624,3100,10.07269,DE,TRUE,FALSE,1.32
13606,8000,49.04724,6600,10.23759,DE,TRUE,TRUE,1.32
13607,2600,49.07596,2600,10.05428,DE,TRUE,FALSE,1.32
13608,18000,49.00973,30000,9.763039,DE,TRUE,TRUE,1.96
13609,4000,49.24356,6100,9.919703,DE,FALSE,FALSE,1.32
13610,8000,49.16479,9100,9.917434,DE,TRUE,FALSE,1.32
13611,6400,49.20749,7100,9.98202,DE,TRUE,FALSE,1.32
13612,4250,49.12317,3600,10.24108,DE,TRUE,FALSE,1.32
13613,4000,49.25776,12600,9.843905,DE,TRUE,FALSE,1.32
13614,7500,49.08572,4100,9.55261,DE,TRUE,FALSE,1.88
13615,2900,49.07276,2500,9.758829,DE,TRUE,FALSE,1.74
13616,10000,48.99719,22600,9.68814,DE,TRUE,FALSE,1.86
13617,4500,49.06473,6600,9.897388,DE,TRUE,FALSE,1.75
13618,1500,49.02444,2100,9.882852,DE,FALSE,FALSE,1.74
13619,7500,49.06071,8100,9.712418,DE,TRUE,FALSE,1.97
13620,4600,49.05735,5600,9.74632,DE,FALSE,FALSE,1.74
13621,10000,49.25771,10100,10.01568,DE,TRUE,FALSE,1.32
13622,9800,49.17953,7600,10.06076,DE,TRUE,FALSE,1.32
13623,6200,49.35224,7600,9.98779,DE,TRUE,FALSE,1.32
13624,1050,49.35142,3500,9.910755,DE,FALSE,FALSE,1.32
13625,100000,49.1277,71000,9.734344,DE,TRUE,TRUE,1.74
13626,5800,49.10326,5600,9.851884,DE,TRUE,FALSE,1.75
13628,9950,49.06494,4600,10.08202,DE,TRUE,FALSE,1.32
13629,3650,48.96392,3100,9.841135,DE,TRUE,FALSE,1.73
13630,4500,49.16198,3600,9.764785,DE,TRUE,FALSE,1.75
13631,7000,49.09216,7100,9.879752,DE,TRUE,FALSE,1.75
13632,2500,49.2128,5100,10.05938,DE,TRUE,FALSE,1.32
13633,2200,49.16129,3300,9.817952,DE,TRUE,FALSE,1.32
13635,2900,49.42224,3600,9.674132,DE,TRUE,TRUE,1.32
13636,50000,49.50158,51000,9.750955,DE,TRUE,TRUE,1.32
13637,4666,49.47807,5600,9.826722,DE,TRUE,FALSE,1.32
13638,21000,49.51685,13600,9.697558,DE,TRUE,TRUE,1.45
13639,5500,49.48093,7600,10.02027,DE,TRUE,FALSE,1.32
13640,4600,49.74061,4600,9.317919,DE,TRUE,FALSE,1
13641,4000,49.70138,3100,9.780261,DE,TRUE,FALSE,1.43
13642,13500,49.60252,8100,9.73806,DE,TRUE,FALSE,1.45
13643,4600,49.61954,2600,9.616795,DE,TRUE,FALSE,1.44
13644,7200,49.67959,3600,9.52425,DE,FALSE,FALSE,1.44
13645,34860,49.58178,22600,9.708164,DE,TRUE,TRUE,1.45
13646,1533,49.53141,4100,9.740719,DE,FALSE,FALSE,1.32
13647,8900,49.4302,4600,9.916542,DE,FALSE,FALSE,1.32
13648,39100,49.63541,41000,9.661328,DE,TRUE,TRUE,1.44
13649,15000,49.47345,11600,9.894759,DE,TRUE,TRUE,1.32
13651,29000,49.78521,16600,9.480017,DE,TRUE,TRUE,1
13652,7000,49.75704,8100,9.568487,DE,TRUE,FALSE,1.43
13653,8500,49.60706,4100,9.820087,DE,TRUE,FALSE,1.31
13654,12000,48.61972,7600,10.01,DE,TRUE,TRUE,4.11
13655,3120,48.58725,2600,10.12442,DE,FALSE,FALSE,3.38
13656,23000,48.61505,27000,10.25448,DE,FALSE,TRUE,4.49
13657,130000,48.64823,71000,10.15819,DE,TRUE,TRUE,3.4
13658,43500,48.69709,27000,10.16453,DE,FALSE,TRUE,3.4
13659,19500,48.62795,18600,10.19185,DE,TRUE,TRUE,3.69
13660,3440,48.59253,3600,10.26637,DE,FALSE,TRUE,4.48
13661,6850,48.53374,7600,10.24404,DE,TRUE,FALSE,4.47
13663,13000,48.73264,8600,10.14701,DE,TRUE,TRUE,3.41
13664,80000,48.85481,46000,10.09888,DE,TRUE,TRUE,1.65
13665,5400,48.87408,3600,10.01892,DE,TRUE,FALSE,1.64
13666,3500,48.78316,5100,10.18052,DE,TRUE,TRUE,2.29
13667,33000,48.82646,14600,10.11973,DE,FALSE,TRUE,2.55
13668,2500,48.86788,3600,9.908654,DE,TRUE,FALSE,1.84
13669,90000,48.78775,101000,9.748098,DE,TRUE,TRUE,2.99
13670,4500,48.85311,3100,9.802699,DE,TRUE,FALSE,1.81
13671,3500,48.88668,3100,9.861863,DE,TRUE,FALSE,1.84
13672,6600,48.92351,4600,9.775003,DE,TRUE,FALSE,1.84
13673,2500,48.8563,2600,9.951444,DE,TRUE,FALSE,1.84
13674,3000,48.82815,3600,9.871443,DE,TRUE,FALSE,3.01
13675,18000,48.78642,16600,9.629057,DE,TRUE,TRUE,4.25
13676,6000,48.83061,5100,9.772071,DE,TRUE,TRUE,3.01
13677,15000,48.79376,10600,10.12616,DE,TRUE,TRUE,2.53
13678,2000,48.88362,3100,9.810878,DE,TRUE,FALSE,1.82
13679,3120,48.75203,3100,9.78176,DE,TRUE,FALSE,4.21
13680,4000,48.87849,3600,9.766562,DE,TRUE,FALSE,1.81
13681,7500,48.77973,15600,9.814048,DE,FALSE,TRUE,2.99
13682,2500,48.73266,2600,9.80566,DE,FALSE,FALSE,4.19
13683,41150,48.82274,46000,9.896519,DE,TRUE,TRUE,3.01
13684,43000,48.89424,40000,10.06592,DE,TRUE,TRUE,1.74
13685,10000,48.84748,7100,9.919117,DE,TRUE,TRUE,1.83
13686,5000,48.90267,6100,9.992295,DE,TRUE,FALSE,1.74
13687,2700,48.91827,2100,9.881511,DE,FALSE,FALSE,1.64
13688,2015,48.95696,3100,10.01295,DE,FALSE,FALSE,1.74
13689,28000,48.84887,22600,10.38062,DE,TRUE,TRUE,1.81
13690,32500,48.99118,31000,10.11829,DE,TRUE,TRUE,1.32
13691,20000,48.92134,13600,10.19983,DE,TRUE,TRUE,1.32
13693,2000,48.88075,2600,10.41274,DE,TRUE,FALSE,1.81
13694,6000,48.87432,5600,10.23746,DE,TRUE,FALSE,1.32
13695,2200,48.76193,2500,10.36955,DE,TRUE,FALSE,2.84
13696,4500,48.92283,7600,10.06161,DE,FALSE,FALSE,1.74
13698,1350,48.83526,2100,10.44042,DE,TRUE,FALSE,1.81
13699,9250,48.93458,6600,10.13831,DE,FALSE,FALSE,1.32
13700,3000,49.01496,3600,10.049,DE,FALSE,FALSE,1.32
13701,2750,48.93244,3600,10.36997,DE,TRUE,FALSE,1.81
13702,2600,49.02939,2600,10.2838,DE,TRUE,FALSE,1.32
13703,6700,48.89532,6100,10.18481,DE,TRUE,FALSE,1.32
13704,875000,49.04552,480000,8.360334,DE,TRUE,TRUE,3.94
13705,15000,49.10752,16600,8.398973,DE,TRUE,TRUE,3.96
13706,23000,49.15326,14600,8.652212,DE,TRUE,TRUE,3.97
13707,16000,49.14568,14600,8.402871,DE,TRUE,TRUE,3.97
13708,12500,49.21638,11600,8.689877,DE,TRUE,TRUE,5
13709,5000,49.18372,6100,8.724872,DE,TRUE,FALSE,3.99
13710,19000,49.00922,27000,8.518901,DE,TRUE,TRUE,3.94
13711,23500,49.24569,14600,8.459851,DE,TRUE,TRUE,4.01
13712,14000,48.97536,16600,8.286545,DE,TRUE,TRUE,5
13713,15000,49.0727,12600,8.481153,DE,TRUE,TRUE,5
13714,18000,49.18486,18600,8.632605,DE,TRUE,TRUE,5
13715,40000,48.91969,71000,8.454806,DE,TRUE,TRUE,3.91
13716,29200,49.07249,18600,8.515676,DE,TRUE,TRUE,3.94
13717,28500,49.13824,30000,8.524891,DE,TRUE,TRUE,5
13718,33000,49.23155,22600,8.640773,DE,TRUE,TRUE,5
13719,30000,49.09495,33000,8.760133,DE,TRUE,TRUE,4.01
13720,18000,48.87271,22600,8.521316,DE,TRUE,TRUE,3.94
13721,28600,49.25921,30000,8.525695,DE,TRUE,TRUE,5
13722,100000,49.11396,101000,8.637636,DE,TRUE,TRUE,3.97
13723,20000,49.17311,27000,8.404654,DE,TRUE,TRUE,3.98
13724,75000,49.14274,61000,8.595852,DE,TRUE,TRUE,3.96
13725,26000,49.28377,33000,8.503837,DE,TRUE,TRUE,4.01
13726,10000,48.8062,8100,8.112803,DE,TRUE,TRUE,5
13727,4500,48.78703,3600,8.078857,DE,FALSE,FALSE,5
13728,13300,48.78561,6600,8.059107,DE,TRUE,TRUE,5
13729,200000,48.78477,91000,8.161754,DE,TRUE,TRUE,5
13730,167000,48.72397,61000,8.124446,DE,TRUE,TRUE,5
13731,30000,48.96239,27000,8.254374,DE,TRUE,TRUE,5
13732,25000,48.77725,22600,8.338562,DE,TRUE,TRUE,4.29
13733,60000,48.8257,46000,8.292118,DE,TRUE,TRUE,5
13734,140000,48.88437,116000,8.200538,DE,TRUE,TRUE,5
